id_venta;id_tiempo;id_cliente;id_producto;id_sucursal;id_empleado;id_pago;id_promocion;cantidad;subtotal;total
4832;408;7675;4242;35;11180;9872;8720;10;359.3;323.37
4833;1235;10083;6017;46;4166;9873;12760;3;45.3;40.77
4834;449;10320;6918;46;8562;9874;;2;364.4;364.4
4835;1654;4973;9873;19;11498;9875;3235;2;300.3;270.27
4836;1674;8502;945;63;9705;9876;806;10;893.8;804.42
4837;1521;3901;5555;8;14006;9877;;9;1500.93;1500.93
4838;1298;685;8707;33;13917;9878;;8;796.4;796.4
4839;628;10445;8593;58;13052;9879;;2;299.5;299.5
4840;474;12875;12491;14;9713;9880;;5;114;114
4841;1085;12078;474;46;3164;9881;;1;180.67;180.67
4842;314;1945;3129;12;1188;9882;6818;2;150.46;135.41
4843;701;7382;3789;1;3735;9883;3232;6;558.18;502.36
4844;897;1840;1592;42;6370;9884;;3;143.22;143.22
4845;79;12424;12706;49;13487;9885;;6;1129.26;1129.26
4846;2184;14081;6923;30;5375;9886;;1;41;41
4847;124;1897;7070;7;11860;9887;;3;258.87;258.87
4848;729;2728;14870;25;639;9888;;8;1529.68;1529.68
4849;1551;7458;6097;45;13913;9889;;6;898.92;898.92
4850;513;10534;6739;59;5003;9890;14289;5;527.55;474.79
4851;2079;11151;5016;22;4825;9891;13047;6;101.94;91.75
4852;231;14452;2737;53;327;9892;;4;100.16;100.16
4853;193;5308;5518;60;7879;9893;;4;739.04;739.04
4854;942;9376;4818;10;12747;9894;6934;2;86.68;78.01
4855;567;14927;560;61;14022;9895;;10;1934.4;1934.4
4856;718;12650;1900;30;12067;9896;;5;489.3;489.3
4857;453;9441;5805;60;4744;9897;;7;148.4;148.4
4858;2025;4393;4359;32;6430;9898;;1;20.74;20.74
4859;242;8169;711;76;1391;9899;;4;707.92;707.92
4860;1989;7562;5428;8;3223;9900;;8;959.12;959.12
4861;832;102;6591;61;12174;9901;;1;104.85;104.85
4862;1780;13747;1988;61;9583;9902;;5;807.05;807.05
4863;2129;10396;12036;1;4536;9903;;6;666.12;666.12
4864;1553;2983;5482;42;9964;9904;14195;5;267.05;240.35
4865;1163;1922;8701;66;624;9905;;1;68.5;68.5
4866;1463;5546;4753;30;13656;9906;2827;9;350.73;315.66
4867;1555;11801;5801;50;1218;9907;;5;706.5;706.5
4868;191;10506;1898;50;6900;9908;;8;1574.8;1574.8
4869;708;3583;6585;23;3649;9909;;4;218.36;218.36
4870;438;612;11808;27;12345;9910;3340;1;134.03;120.63
4871;582;11856;7160;76;2451;9911;;1;183.26;183.26
4872;1663;39;8083;20;8405;9912;;3;591.33;591.33
4873;1907;11346;1346;36;14538;9913;12802;3;573.27;515.94
4874;1589;13389;13736;47;1624;9914;;9;1244.25;1244.25
4875;919;9070;73;29;5049;9915;11502;10;783.1;704.79
4876;684;3908;12460;49;1868;9916;;7;441.49;441.49
4877;1960;13029;8791;63;8107;9917;7812;3;401.19;361.07
4878;1990;8300;5965;58;1187;9918;991;4;613.16;551.84
4879;774;14153;5611;9;7787;9919;6434;1;23.48;21.13
4880;1707;2184;2792;43;6204;9920;;5;925.35;925.35
4881;1101;10618;3605;3;10613;9921;3855;10;1726.6;1553.94
4882;1337;4885;11555;22;6416;9922;5287;10;1058.8;952.92
4883;2011;13331;9494;12;10701;9923;13203;8;1105.44;994.9
4884;335;759;4658;42;8030;9924;;3;384.66;384.66
4885;570;14149;7605;40;5093;9925;;7;810.39;810.39
4886;1866;10698;8050;30;7516;9926;;1;67.89;67.89
4887;1871;1331;2374;18;3758;9927;6558;6;1159.08;1043.17
4888;1643;7544;5723;25;2641;9928;;10;957;957
4889;1962;3423;819;11;1613;9929;;5;981.95;981.95
4890;329;11874;1512;51;10360;9930;;1;60.04;60.04
4891;1629;1872;12464;65;9633;9931;13519;9;1438.92;1295.03
4892;845;5516;10715;6;920;9932;;6;478.86;478.86
4893;369;11152;3761;73;12032;9933;;7;640.08;640.08
4894;2043;566;14044;10;7257;9934;9377;1;35.36;31.82
4895;991;8247;7708;48;10731;9935;;9;95.94;95.94
4896;1729;10399;4188;37;6698;9936;;6;89.16;89.16
4897;1648;10056;5838;31;12139;9937;36;4;295.68;266.11
4898;613;12646;12865;12;9931;9938;;1;142.9;142.9
4899;2176;1298;13536;66;11612;9939;;10;1619.9;1619.9
4900;221;9206;1680;6;3620;9940;10494;6;465.66;419.09
4901;1657;11936;3236;44;610;9941;1376;10;1296.8;1167.12
4902;1829;4183;8476;69;2865;9942;;1;36.88;36.88
4903;1583;5213;6794;55;1236;9943;;8;1287.6;1287.6
4904;1463;7557;14577;76;9836;9944;;5;147.75;147.75
4905;1552;12756;6698;33;11186;9945;;7;1045.87;1045.87
4906;1220;3307;179;77;12824;9946;;1;32.52;32.52
4907;1018;12977;5810;76;12206;9947;;4;732.56;732.56
4908;1227;12373;6013;39;7417;9948;;1;149.56;149.56
4909;843;2623;2306;73;6529;9949;;1;109.12;109.12
4910;699;10348;3754;29;5638;9950;11376;10;575.3;517.77
4911;1781;5996;2132;1;13058;9951;2293;8;1565.92;1409.33
4912;889;551;11031;64;1886;9952;;6;41.16;41.16
4913;1457;1212;2085;29;6787;9953;;4;282.08;282.08
4914;904;10171;5120;19;14673;9954;;3;268.77;268.77
4915;2163;7755;12903;64;13025;9955;;10;1207.1;1207.1
4916;2150;7726;2997;42;8567;9956;;9;325.35;325.35
4917;156;9981;5260;26;10723;9957;;4;405.28;405.28
4918;1634;6184;10164;34;8741;9958;;3;341.94;341.94
4919;1253;10932;14819;3;6694;9959;;8;138.88;138.88
4920;296;14188;2211;33;4339;9960;;1;97.77;97.77
4921;2173;1549;13141;59;4106;9961;;1;171.8;171.8
4922;841;6995;9389;59;708;9962;;4;309.48;309.48
4923;2192;5423;10936;9;14411;9963;;2;394.7;394.7
4924;2129;3663;11623;13;12090;9964;;10;120.8;120.8
4925;601;13349;8632;68;11275;9965;6689;8;1148.16;1033.34
4926;6;2516;7097;19;4988;9966;11446;5;293.2;263.88
4927;58;3154;8546;76;3776;9967;;8;610.64;610.64
4928;1484;11022;12188;54;8760;9968;;4;573.64;573.64
4929;892;8402;11349;17;4627;9969;;4;430.64;430.64
4930;1107;14525;12360;34;7144;9970;;5;741.6;741.6
4931;1174;8308;6303;15;9008;9971;;7;903.91;903.91
4932;1517;11681;2018;46;13478;9972;;4;266.52;266.52
4933;1263;13837;13097;63;1815;9973;;10;475;475
4934;2126;6074;713;5;6531;9974;;10;82.5;82.5
4935;1751;8189;6912;44;3659;9975;12320;10;1050.6;945.54
4936;1361;2580;13131;40;13309;9976;4721;10;1605.5;1444.95
4937;1603;13899;4583;1;4929;9977;;8;1526.16;1526.16
4938;1235;3200;4854;69;8615;9978;;8;104.48;104.48
4939;892;7046;8538;54;13949;9979;;4;540.56;540.56
4940;220;13253;4504;77;13104;9980;;2;13.64;13.64
4941;1985;8611;9722;48;14389;9981;10820;7;1363.81;1227.43
4942;1275;1073;5931;64;895;9982;;1;51.61;51.61
4943;1148;9160;1402;20;14542;9983;;5;556.65;556.65
4944;1546;8211;13252;47;10673;9984;3571;3;46.41;41.77
4945;426;427;3847;41;2281;9985;14342;8;746.64;671.98
4946;329;3102;4971;45;7052;9986;;8;1404.4;1404.4
4947;1417;4045;8723;20;5531;9987;;4;61.84;61.84
4948;527;2369;11216;68;5398;9988;;10;1529;1529
4949;1462;13917;5323;72;7451;9989;9855;1;156.48;140.83
4950;1983;4708;8294;34;6045;9990;;2;161.54;161.54
4951;1810;5612;9022;4;6910;9991;;5;934.5;934.5
4952;1041;5875;8954;23;8262;9992;;3;553.56;553.56
4953;131;11002;2390;70;3276;9993;3722;5;113.3;101.97
4954;826;14521;1391;1;4471;9994;;8;43.12;43.12
4955;276;13912;9460;33;7325;9995;7388;6;257.88;232.09
4956;841;9101;12606;63;12482;9996;5925;4;292.4;263.16
4957;1060;8989;3235;63;9861;9997;10951;3;555.15;499.63
4958;1204;2331;2408;48;13883;9998;13578;3;474.36;426.92
4959;187;11093;174;29;2317;9999;4557;4;159.2;143.28
4960;1764;102;10414;5;9180;10000;;10;1744.2;1744.2
4961;802;708;704;8;9248;10001;8498;4;30.72;27.65
4962;1181;11107;7376;28;9083;10002;9655;2;164.14;147.73
4963;665;14046;13285;27;4124;10003;;9;1049.22;1049.22
4964;903;10957;9982;37;13928;10004;1789;3;182.55;164.3
4965;2094;14447;5631;31;3450;10005;;7;930.79;930.79
4966;1744;8556;10442;39;14446;10006;;4;516.52;516.52
4967;1501;14867;5685;54;14835;10007;;7;1044.19;1044.19
4968;1653;3027;10581;48;475;10008;;9;696.87;696.87
4969;641;7235;8012;36;6625;10009;13068;3;344.58;310.12
4970;1590;13717;11278;33;9623;10010;13334;3;46.02;41.42
4971;502;3609;10857;21;12851;10011;5828;3;397.53;357.78
4972;137;8618;559;22;4381;10012;;7;534.94;534.94
4973;455;9327;5585;23;8629;10013;;6;151.26;151.26
4974;260;1107;288;9;3459;10014;;9;1752.93;1752.93
4975;1969;5757;13191;44;13249;10015;;8;1571.6;1571.6
4976;488;5445;14845;71;13614;10016;;10;295.9;295.9
4977;557;6086;13344;26;8836;10017;236;3;434.1;390.69
4978;633;3558;13039;1;3857;10018;;6;1142.16;1142.16
4979;1577;14534;11919;24;14525;10019;;2;293.08;293.08
4980;592;8767;858;6;11761;10020;;2;353.1;353.1
4981;1877;7584;533;63;3803;10021;;4;771.88;771.88
4982;1967;1504;1514;49;3908;10022;;7;897.96;897.96
4983;1679;8645;767;4;2902;10023;;8;1382.08;1382.08
4984;1513;14613;13671;44;14217;10024;14769;3;169.35;152.41
4985;209;11558;7576;5;5569;10025;12968;5;683.75;615.38
4986;1742;1915;4471;65;11427;10026;;10;1136.8;1136.8
4987;1361;12411;14787;5;6126;10027;;10;887.7;887.7
4988;1744;6989;9041;23;6532;10028;;1;125.8;125.8
4989;453;3164;3799;5;239;10029;;3;380.49;380.49
4990;1800;6977;10668;4;12937;10030;;3;429.18;429.18
4991;755;14930;1871;24;8744;10031;;1;71.83;71.83
4992;514;14141;7668;11;12572;10032;;5;484;484
4993;1414;7813;13813;6;8662;10033;;10;247.3;247.3
4994;1854;12454;10768;45;2477;10034;5494;1;116.27;104.64
4995;733;14103;9328;5;7615;10035;;4;208.56;208.56
4996;259;2006;6531;11;9329;10036;;7;304.5;304.5
4997;1252;8928;1352;3;11797;10037;;9;1523.52;1523.52
4998;1716;7003;828;57;1373;10038;;5;952.9;952.9
4999;350;1200;8487;18;3728;10039;7116;7;429.38;386.44
5000;1816;6053;7491;31;850;10040;;4;416.6;416.6
5001;333;7715;7038;54;10790;10041;;4;340.08;340.08
5002;1267;8810;998;33;71;10042;11987;8;989.76;890.78
5003;859;5096;9645;17;4759;10043;10402;7;276.92;249.23
5004;867;3489;7052;3;4225;10044;6961;1;55.7;50.13
5005;1257;4684;424;43;4625;10045;;5;277.15;277.15
5006;843;4379;2413;53;14625;10046;1519;3;243.18;218.86
5007;1050;10395;12914;14;14817;10047;;9;633.06;633.06
5008;1758;528;5304;77;1138;10048;;10;1686.4;1686.4
5009;19;3288;14057;34;6021;10049;;6;167.58;167.58
5010;2022;4975;12470;21;10122;10050;;7;1315.51;1315.51
5011;1102;3670;12573;42;2964;10051;;1;152.9;152.9
5012;903;4339;10264;18;11289;10052;11170;7;1226.68;1104.01
5013;576;1614;6893;44;14398;10053;;8;850.4;850.4
5014;649;10462;1456;55;2958;10054;;5;941.3;941.3
5015;1451;1834;2426;25;10928;10055;;7;542.99;542.99
5016;797;7481;7009;60;14349;10056;3373;1;24.02;21.62
5017;2139;10123;4284;49;10257;10057;;8;445.36;445.36
5018;1177;4721;414;34;8909;10058;;4;107.04;107.04
5019;5;9526;7986;45;1488;10059;;9;689.4;689.4
5020;177;12834;2835;15;5143;10060;;5;916.4;916.4
5021;1144;2235;13433;22;7814;10061;;6;639;639
5022;1071;11738;7056;10;6270;10062;;7;513.8;513.8
5023;2177;14164;9607;77;14206;10063;4117;8;1486.16;1337.54
5024;211;9693;3928;22;13965;10064;;9;237.96;237.96
5025;1291;13642;4556;36;13931;10065;;2;198.7;198.7
5026;1545;14001;10813;59;10994;10066;;5;324.8;324.8
5027;1558;8248;6518;14;8105;10067;;9;230.94;230.94
5028;206;13465;4064;7;5383;10068;7812;1;131.95;118.75
5029;615;7782;8286;48;477;10069;443;10;846.9;762.21
5030;602;1470;6154;66;9062;10070;5058;3;463.47;417.12
5031;192;282;12799;16;12140;10071;178;7;660.59;594.53
5032;1356;12452;3081;1;11525;10072;;9;56.52;56.52
5033;1723;22;7666;73;79;10073;;8;1069.68;1069.68
5034;139;25;13310;50;410;10074;;3;268.23;268.23
5035;1622;11896;8532;38;2806;10075;5396;5;960.15;864.13
5036;1212;9627;9089;63;2524;10076;;3;359.55;359.55
5037;1696;10766;14766;55;1806;10077;12038;7;612.99;551.69
5038;43;500;1762;27;546;10078;;4;370.2;370.2
5039;1417;14978;1541;33;4708;10079;;1;153.98;153.98
5040;2154;12003;4163;67;234;10080;;9;60.93;60.93
5041;1957;2912;6318;34;7119;11089;9274;3;595.14;535.63
5042;1510;10443;4477;38;14896;11090;;8;1557.36;1557.36
5043;1025;14250;10194;25;1952;11091;;2;237.56;237.56
5044;104;8812;12932;19;7422;11092;;4;525.28;525.28
5045;97;11268;12536;72;1089;11093;;8;734.64;734.64
5046;922;4706;2872;32;2223;11094;;5;462.3;462.3
5047;1564;11420;3669;20;13041;11095;;2;169.1;169.1
5048;1064;9480;11078;13;11009;11096;;10;163.8;163.8
5049;1893;12169;5060;3;11930;11097;;6;555.6;555.6
5050;429;12886;13704;47;2646;11098;1467;7;789.11;710.2
5051;667;13894;10067;62;13697;11099;;6;246.42;246.42
5052;1149;6382;4035;16;10337;11100;;9;1093.95;1093.95
5053;1748;7026;12313;41;9290;11101;;10;903.7;903.7
5054;1244;6682;6219;57;4659;11102;;8;104.8;104.8
5055;335;767;2526;9;14910;11103;9047;8;598.72;538.85
5056;606;799;9481;49;1950;11104;;7;1222.69;1222.69
5057;1269;10854;1495;22;7345;11105;4417;3;495.75;446.18
5058;1751;5975;7149;50;13790;11106;13017;2;198.54;178.69
5059;39;10855;1766;41;258;11107;;1;124.8;124.8
5060;1234;3694;14077;55;14290;11108;12228;6;570.06;513.05
5061;607;2348;520;54;13121;11109;;1;5.77;5.77
5062;217;6152;10196;14;7563;11110;;4;443.84;443.84
5063;865;8045;5338;77;12658;11111;;2;232.96;232.96
5064;847;14707;11159;24;6021;11112;;8;367.2;367.2
5065;267;7770;8145;39;3354;11113;12642;8;103.84;93.46
5066;380;10885;9585;37;7610;11114;;4;644.64;644.64
5067;1623;13438;3868;5;12;11115;14019;6;1035.78;932.2
5068;884;2159;14757;71;4527;11116;14622;2;42.94;38.65
5069;827;13128;1988;35;236;11117;;5;333.8;333.8
5070;937;14285;8436;36;12727;11118;;3;157.86;157.86
5071;2022;8464;4523;17;12980;11119;;9;897.84;897.84
5072;453;6606;11271;30;13353;11120;10147;8;1595.44;1435.9
5073;2144;2996;12300;9;13921;11121;6916;5;713;641.7
5074;747;14324;12797;15;1322;11122;13329;7;1326.08;1193.47
5075;368;5086;6316;64;6040;11123;;7;291.48;291.48
5076;718;4911;6127;7;4997;11124;;6;977.52;977.52
5077;2131;4148;1434;58;31;11125;5023;10;109.2;98.28
5078;525;12701;10444;12;3186;11126;;2;156.52;156.52
5079;546;10931;3809;41;6104;11127;;8;802.96;802.96
5080;303;9559;8223;19;3482;11128;;3;533.55;533.55
5081;80;12158;2977;21;8814;11129;1707;1;152.45;137.2
5082;599;502;466;22;14409;11130;;2;137.88;137.88
5083;61;2884;13554;1;1639;11131;;5;236.75;236.75
5084;925;6562;9967;44;4099;11132;;9;1195.56;1195.56
5085;530;14678;5125;43;7529;11133;;5;730.95;730.95
5086;971;8114;2708;30;6450;11134;11503;8;489.84;440.86
5087;639;6074;10729;51;2634;11135;10493;9;1273.05;1145.74
5088;1834;5237;9828;59;2069;11136;;10;1443;1443
5089;908;13511;327;8;5090;11137;977;1;40.39;36.35
5090;1160;7513;1621;73;6673;11138;;7;1136.8;1136.8
5091;357;4204;11159;43;11556;11139;;3;455.31;455.31
5092;971;12464;12545;14;2496;11140;;9;1513.89;1513.89
5093;1996;7174;14057;58;14491;11141;6258;9;394.38;354.94
5094;1372;12152;13000;9;13098;11142;;6;1093.62;1093.62
5095;1860;13631;5968;21;24;11143;;9;856.53;856.53
5096;524;4085;14454;62;4397;11144;;7;1077.23;1077.23
5097;1667;11238;6077;15;3985;11145;3406;9;806.04;725.44
5098;1547;8263;13505;26;6214;11146;5357;7;58.8;52.92
5099;211;11776;12437;36;10307;11147;;6;298.86;298.86
5100;1050;3544;9663;27;2801;11148;;9;1423.98;1423.98
5101;1014;4220;9713;55;2138;11149;;6;360.9;360.9
5102;1834;2506;1281;40;13781;11150;2227;5;847.15;762.43
5103;1978;13142;14961;54;7128;11151;;1;69.73;69.73
5104;612;8127;10728;7;9535;11152;;3;333.66;333.66
5105;1412;4592;3433;51;369;11153;;5;943.75;943.75
5106;1365;13367;3156;69;13475;11154;;1;131.36;131.36
5107;1890;14060;5074;30;4167;11155;4984;2;300.04;270.04
5108;660;6721;13595;42;10604;11156;9886;8;666.24;599.62
5109;860;2010;11449;23;10558;11157;;1;130.73;130.73
5110;280;1218;13539;10;11928;11158;;8;490;490
5111;1310;579;7498;36;12704;11159;;8;1302.56;1302.56
5112;2083;14781;14057;8;1929;11160;;6;76.32;76.32
5113;1654;5338;9682;10;1505;11161;11119;6;1141.26;1027.13
5114;709;9283;1771;40;5903;11162;;7;237.37;237.37
5115;278;14790;5136;47;12937;11163;;7;899.99;899.99
5116;663;13700;2314;67;5598;11164;;8;1426.32;1426.32
5117;2027;5588;14969;74;9985;11165;;9;199.26;199.26
5118;1375;4946;14636;61;8401;11166;;4;163.44;163.44
5119;1915;1863;10375;28;9873;11167;;7;372.19;372.19
5120;163;981;3607;8;479;11168;;6;545.94;545.94
5121;992;6331;364;36;5864;11169;5774;6;1035.3;931.77
5122;217;5395;10226;8;10375;11170;;6;389.52;389.52
5123;2184;818;8144;56;12730;11171;;5;177.95;177.95
5124;53;14201;4143;52;14331;11172;;3;359.4;359.4
5125;755;13531;14689;22;11933;11173;;8;1511.84;1511.84
5126;1230;2517;11237;42;11373;11174;12489;10;1954.6;1759.14
5127;2107;3287;6538;60;7778;11175;;10;582.7;582.7
5128;725;11254;12253;55;311;11176;;6;598.62;598.62
5129;1940;10255;12441;73;13071;11177;;2;21.66;21.66
5130;857;952;5282;13;5767;11178;12855;7;1229.55;1106.6
5131;657;2530;9929;71;511;11179;;10;1969.9;1969.9
5132;1976;9130;1172;21;1815;11180;11772;9;712.08;640.87
5133;805;1640;6280;68;6600;11181;12243;8;1469.04;1322.14
5134;831;6646;2516;39;995;11182;;10;1561.1;1561.1
5135;1362;464;11701;50;4883;11183;11489;9;258.21;232.39
5136;1287;6225;12585;60;10720;11184;;2;232.96;232.96
5137;1299;10030;14799;36;13060;11185;;6;894.6;894.6
5138;762;13530;6871;25;14544;11186;;5;605.2;605.2
5139;299;14228;8245;32;2843;11187;;3;140.04;140.04
5140;960;3436;8428;46;9570;11188;;4;161.76;161.76
5141;1501;14589;11419;43;8198;11189;11642;10;85.3;76.77
5142;1413;14704;1827;6;6663;11190;9377;7;802.06;721.85
5143;1607;7021;3894;71;8618;11191;;1;187.27;187.27
5144;1242;1849;14690;67;2172;11192;;9;1002.42;1002.42
5145;1234;527;6798;5;4266;11193;;5;636.05;636.05
5146;244;8820;14807;43;4195;11194;;8;1174.16;1174.16
5147;407;12653;7863;33;13085;11195;;7;395.08;395.08
5148;179;9910;10201;19;8322;11196;;7;1293.6;1293.6
5149;1750;12744;2089;18;8393;11197;;7;986.3;986.3
5150;481;14283;442;16;3371;11198;9320;9;877.32;789.59
5151;101;8435;4026;45;3851;11199;13280;6;488.04;439.24
5152;1522;11233;3710;8;14008;11200;;4;662.92;662.92
5153;2051;4044;10764;45;8335;11201;;7;1161.79;1161.79
5154;560;1577;14676;66;2646;11202;;7;57.4;57.4
5155;1659;14032;2641;65;8846;11203;;3;272.73;272.73
5156;1245;12315;5288;77;14199;11204;7497;5;574.85;517.37
5157;1772;10147;1814;65;14524;11205;;5;285.9;285.9
5158;1409;5439;7628;33;3386;11206;1384;10;284.2;255.78
5159;1165;8575;6386;43;1103;11207;;2;351;351
5160;354;13016;4592;11;10347;11208;;1;78.9;78.9
5161;768;2322;9413;73;1502;11209;;4;712.6;712.6
5162;1177;7786;12528;17;12837;11210;1643;4;549.96;494.96
5163;1233;10891;671;33;14892;11211;;3;403.02;403.02
5164;2139;12512;1382;8;9157;11212;5537;2;151.8;136.62
5165;1195;11597;12127;33;14886;11213;;4;648.56;648.56
5166;397;13579;5178;68;13215;11214;7097;9;1209.87;1088.88
5167;195;3728;403;18;3381;11215;;2;15.56;15.56
5168;765;4937;14213;51;2785;11216;7015;10;263.3;236.97
5169;1478;7416;14007;20;8689;11217;;3;176.55;176.55
5170;694;10326;6672;36;1222;11218;;5;236.3;236.3
5171;1066;13722;12517;40;14574;11219;2904;7;345.38;310.84
5172;2054;5395;11237;30;2588;11220;;2;51.6;51.6
5173;1766;13647;11091;19;7459;11221;;1;50.92;50.92
5174;1737;1240;12257;5;188;11222;;8;102.64;102.64
5175;295;12435;6607;5;14323;11223;;9;400.95;400.95
5176;1074;387;9154;65;4460;11224;;7;375.69;375.69
5177;1447;8151;9598;69;13693;11225;11454;4;181.88;163.69
5178;329;13088;8384;33;14685;11226;8077;6;152.28;137.05
5179;139;13008;1172;64;13954;11227;;4;78.36;78.36
5180;20;13538;2333;33;13713;11228;;5;906.15;906.15
5181;960;4782;1713;55;513;11229;12662;4;483.6;435.24
5182;2147;9279;5739;59;923;11230;;8;910.96;910.96
5183;1346;1416;9706;20;9528;11231;;4;473.28;473.28
5184;984;11838;4001;6;7094;11232;12688;2;333.52;300.17
5185;943;14548;8682;49;13113;11233;;2;84.88;84.88
5186;1905;10021;8805;9;5287;11234;1522;6;1035.06;931.55
5187;1748;12949;2954;75;13576;11235;12645;4;333.2;299.88
5188;535;13855;1764;76;4263;11236;;5;624.05;624.05
5189;1916;9261;5769;2;12967;11237;;10;1744.7;1744.7
5190;1814;12175;1527;12;9196;11238;;2;60.62;60.62
5191;763;1006;11679;44;4048;11239;2755;8;331.76;298.58
5192;1250;7825;14683;13;9594;11240;;2;78.1;78.1
5193;513;2800;9535;47;7397;11241;;8;1102;1102
5194;723;12518;881;54;10232;11242;;10;554.3;554.3
5195;2115;3438;14941;65;14424;11243;;2;76.46;76.46
5196;1375;14485;5035;25;12588;11244;14362;1;151.6;136.44
5197;661;12841;11566;25;13427;11245;;8;353.36;353.36
5198;1914;11830;14997;29;7384;11246;;10;698.7;698.7
5199;5;1347;4905;47;9920;11247;;10;1447.4;1447.4
5200;1711;10789;967;57;3034;11248;;4;252.92;252.92
5201;363;11036;7972;49;119;11249;;2;145.7;145.7
5202;1441;8391;2196;30;4466;11250;;9;1379.88;1379.88
5203;260;3207;9398;17;3625;11251;;2;168.82;168.82
5204;23;2291;7815;65;10310;11252;;9;1576.62;1576.62
5205;489;13805;6409;53;13049;11253;;4;170.08;170.08
5206;75;10631;1110;28;4584;11254;;2;333.84;333.84
5207;2086;2300;13135;65;10174;11255;14200;7;870.66;783.59
5208;1899;14601;9012;37;5165;11256;;7;979.72;979.72
5209;1460;10834;14148;17;1196;11257;;5;46.85;46.85
5210;249;7262;5286;18;4979;11258;;5;536.2;536.2
5211;996;10475;3666;62;6069;11259;;3;131.91;131.91
5212;1169;5157;964;55;1528;11260;;10;1585.7;1585.7
5213;1769;8007;9730;14;157;11261;8617;2;344.5;310.05
5214;1329;3004;11485;76;11021;11262;;2;64.02;64.02
5215;1703;795;12267;76;4517;11263;12416;8;598.48;538.63
5216;828;2686;7593;7;9006;11264;;4;663.36;663.36
5217;550;2046;11842;20;3514;11265;;8;748.16;748.16
5218;568;2010;14109;19;13101;11266;11848;3;29.19;26.27
5219;414;1455;12771;60;14200;11267;;3;283.17;283.17
5220;3;3978;3946;8;13323;11268;10040;1;8.29;7.46
5221;2187;4159;1206;18;5238;11269;;5;98.25;98.25
5222;1025;8854;632;54;14415;11270;;10;183.5;183.5
5223;771;13959;2980;23;2850;11271;;9;1256.22;1256.22
5224;1344;385;10979;74;10620;11272;8742;6;700.98;630.88
5225;1485;11975;13693;10;1081;11273;;8;1261.2;1261.2
5226;1611;7829;1116;46;12065;11274;;3;541.38;541.38
5227;1278;2193;8890;48;3102;11275;;8;212.88;212.88
5228;1543;11739;2886;37;1185;11276;;4;179.4;179.4
5229;1756;5202;2511;49;6386;11277;12124;7;543.69;489.32
5230;433;13580;10711;38;568;11278;;4;776.76;776.76
5231;538;2405;11152;6;11376;11279;;9;875.61;875.61
5232;1972;11837;3457;29;4982;11280;;2;375.82;375.82
5233;777;7302;3826;31;595;11281;;5;362.25;362.25
5234;2136;7933;3914;60;7598;11282;;4;342;342
5235;794;131;4567;51;11261;11283;;3;81.63;81.63
5236;2068;12256;8457;34;2095;11284;;9;505.98;505.98
5237;741;10038;204;21;11733;11285;;2;212.12;212.12
5238;1657;669;5936;47;6629;11286;247;4;753.16;677.84
5239;608;5063;11658;57;14202;11287;;2;275.84;275.84
5240;706;13632;5855;38;14396;11288;;8;1463.52;1463.52
5241;1649;385;7061;62;5096;11289;;4;20.56;20.56
5242;280;790;14626;68;12856;11290;7274;1;21.67;19.5
5243;102;1361;9175;58;14922;11291;3639;5;559.85;503.87
5244;1479;13184;12040;51;8012;11292;;9;1732.59;1732.59
5245;1806;7681;643;52;6473;11293;10784;2;365.6;329.04
5246;97;10950;8230;16;6540;11294;;2;239.06;239.06
5247;226;302;14562;71;771;11295;2363;1;165.31;148.78
5248;1611;1182;7263;66;9917;11296;;2;228.56;228.56
5249;816;3443;9769;19;14333;11297;1021;10;91.4;82.26
5250;615;14007;14502;27;4914;11298;;5;353.6;353.6
5251;1224;13270;4358;68;2836;11299;5648;4;551.08;495.97
5252;354;13449;5137;6;5420;11300;6199;5;471.25;424.12
5253;231;5345;5871;30;9270;11301;;7;982.8;982.8
5254;841;6556;3303;29;14635;11302;;5;468.85;468.85
5255;1082;7748;14816;73;6489;11303;;8;1470.08;1470.08
5256;1815;3038;2590;3;11897;11304;;8;1433.28;1433.28
5257;457;8431;12866;33;10343;11305;;6;1088.82;1088.82
5258;2058;501;3286;41;8740;11306;;8;1409.04;1409.04
5259;1114;3454;12394;52;6552;11307;;7;546.49;546.49
5260;2151;13662;6124;75;4820;11308;;7;1219.68;1219.68
