"id_promocion","descripcion","descuento"
"2814","Promoción de regreso a clases","15.83"
"2815","Descuento en productos de belleza y cuidado personal","18.51"
"2816","Promoción exclusiva para tarjetas OH","8.85"
"2817","Rebaja en productos de limpieza","30.04"
"2818","Promoción exclusiva para tarjetas OH","26.25"
"2819","2x1 en productos seleccionados","8.24"
"2820","Descuento en productos de belleza y cuidado personal","26.24"
"2821","Oferta especial en tecnología","22.62"
"2822","Descuento en electrodomésticos","22.29"
"2823","Promoción de regreso a clases","16.57"
"2824","Descuento en productos de belleza y cuidado personal","31.70"
"2825","Rebaja en productos de limpieza","29.60"
"2826","Descuento en productos de belleza y cuidado personal","26.72"
"2827","Promoción de regreso a clases","25.69"
"2828","Descuento en alimentos congelados","44.98"
"2829","Promoción exclusiva para tarjetas OH","5.21"
"2830","Descuento por compra mayor a S/100","38.15"
"2831","Oferta relámpago en bebidas y licores","7.72"
"2832","Oferta relámpago en bebidas y licores","12.50"
"2833","Descuento en productos de belleza y cuidado personal","48.80"
"2834","Descuento en productos de hogar","32.08"
"2835","Cashback en compras con tarjeta de crédito","9.13"
"2836","2x1 en productos seleccionados","19.16"
"2837","Descuento en alimentos congelados","9.68"
"2838","Descuento en alimentos congelados","8.88"
"2839","Rebaja en productos de limpieza","24.21"
"2840","Descuento en productos de hogar","48.74"
"2841","Rebaja en productos de limpieza","24.00"
"2842","Promoción de regreso a clases","27.33"
"2843","Descuento por primera compra","10.54"
"2844","Promoción de regreso a clases","18.64"
"2845","Promoción exclusiva para tarjetas OH","46.16"
"2846","Descuento por compra mayor a S/100","42.59"
"2847","2x1 en productos seleccionados","39.87"
"2848","2x1 en productos seleccionados","38.58"
"2849","Descuento en productos de belleza y cuidado personal","23.03"
"2850","Rebaja en productos de limpieza","23.04"
"2851","Oferta relámpago en bebidas y licores","16.74"
"2852","Descuento por primera compra","14.44"
"2853","Descuento en electrodomésticos","5.67"
"2854","Promoción exclusiva para tarjetas OH","41.26"
"2855","Descuento por compra mayor a S/100","5.79"
"2856","Descuento exclusivo para clientes premium","13.49"
"2857","Promoción exclusiva para tarjetas OH","26.04"
"2858","Descuento en electrodomésticos","38.55"
"2859","Descuento exclusivo para clientes premium","15.19"
"2860","Promoción de regreso a clases","24.27"
"2861","Descuento en productos de hogar","18.72"
"2862","2x1 en productos seleccionados","26.74"
"2863","Descuento exclusivo para clientes premium","27.58"
"2864","Oferta especial en tecnología","40.40"
"2865","Oferta especial en tecnología","47.16"
"2866","Promoción de regreso a clases","48.89"
"2867","Promoción de verano","36.35"
"2868","Promoción de verano","49.47"
"2869","Descuento en electrodomésticos","32.86"
"2870","Promoción de verano","6.70"
"2871","Cashback en compras con tarjeta de crédito","22.74"
"2872","Oferta especial en tecnología","48.97"
"2873","2x1 en productos seleccionados","14.45"
"2874","Oferta especial en tecnología","24.55"
"2875","2x1 en productos seleccionados","11.12"
"2876","Descuento en alimentos congelados","47.96"
"2877","Promoción de regreso a clases","21.38"
"2878","Descuento por compra mayor a S/100","36.64"
"2879","Descuento por primera compra","7.01"
"2880","Promoción exclusiva para tarjetas OH","10.78"
"2881","Promoción exclusiva para tarjetas OH","30.97"
"2882","Descuento en productos de hogar","44.87"
"2883","Promoción exclusiva para tarjetas OH","39.35"
"2884","Rebaja en productos de limpieza","25.26"
"2885","Rebaja en productos de limpieza","25.72"
"2886","Descuento por primera compra","36.48"
"2887","Descuento por primera compra","40.24"
"2888","Rebaja en productos de limpieza","18.90"
"2889","Descuento por primera compra","38.95"
"2890","Promoción de regreso a clases","45.78"
"2891","Descuento por primera compra","37.94"
"2892","Oferta relámpago en bebidas y licores","40.51"
"2893","Rebaja en productos de limpieza","14.51"
"2894","Descuento exclusivo para clientes premium","44.19"
"2895","Promoción de regreso a clases","7.27"
"2896","Descuento por compra mayor a S/100","34.83"
"2897","Promoción exclusiva para tarjetas OH","48.64"
"2898","Rebaja en productos de limpieza","43.88"
"2899","Descuento en alimentos congelados","15.32"
"2900","Promoción exclusiva para tarjetas OH","50.00"
"2901","Descuento en alimentos congelados","30.80"
"2902","2x1 en productos seleccionados","5.55"
"2903","Descuento exclusivo para clientes premium","21.54"
"2904","Descuento en productos de hogar","18.32"
"2905","Descuento por compra mayor a S/100","10.12"
"2906","Oferta especial en tecnología","49.32"
"2907","Cashback en compras con tarjeta de crédito","34.29"
"2908","Promoción de verano","18.30"
"2909","Descuento exclusivo para clientes premium","33.04"
"2910","Promoción de regreso a clases","16.01"
"2911","2x1 en productos seleccionados","44.13"
"2912","Cashback en compras con tarjeta de crédito","29.37"
"2913","Descuento exclusivo para clientes premium","46.09"
"2914","Descuento en productos de hogar","30.38"
"2915","Oferta relámpago en bebidas y licores","46.55"
"2916","Cashback en compras con tarjeta de crédito","20.28"
"2917","Descuento en alimentos congelados","42.42"
"2918","Descuento por compra mayor a S/100","40.28"
"2919","Descuento en electrodomésticos","37.19"
"2920","Descuento en electrodomésticos","28.61"
"2921","Cashback en compras con tarjeta de crédito","26.24"
"2922","Oferta relámpago en bebidas y licores","6.84"
"2923","Promoción exclusiva para tarjetas OH","19.34"
"2924","Oferta especial en tecnología","15.23"
"2925","Descuento en alimentos congelados","44.22"
"2926","Promoción de verano","37.15"
"2927","Descuento en productos de hogar","12.32"
"2928","Descuento en productos de hogar","35.75"
"2929","Descuento en productos de belleza y cuidado personal","8.17"
"2930","Oferta especial en tecnología","43.16"
"2931","2x1 en productos seleccionados","15.69"
"2932","Promoción de verano","33.35"
"2933","Descuento en productos de belleza y cuidado personal","44.92"
"2934","Promoción de regreso a clases","13.27"
"2935","2x1 en productos seleccionados","45.14"
"2936","Cashback en compras con tarjeta de crédito","47.14"
"2937","Promoción exclusiva para tarjetas OH","12.75"
"2938","Cashback en compras con tarjeta de crédito","40.51"
"2939","Descuento en electrodomésticos","30.84"
"2940","Descuento por compra mayor a S/100","26.83"
"2941","Oferta relámpago en bebidas y licores","9.17"
"2942","Descuento en productos de belleza y cuidado personal","20.92"
"2943","Descuento en productos de hogar","6.77"
"2944","Descuento en alimentos congelados","26.74"
"2945","Descuento en electrodomésticos","47.69"
"2946","Cashback en compras con tarjeta de crédito","7.97"
"2947","Descuento en productos de hogar","17.82"
"2948","Promoción exclusiva para tarjetas OH","34.83"
"2949","Descuento en productos de hogar","37.01"
"2950","Descuento por primera compra","10.53"
"2951","Descuento exclusivo para clientes premium","25.48"
"2952","Descuento en productos de belleza y cuidado personal","12.63"
"2953","Oferta especial en tecnología","10.33"
"2954","Descuento en electrodomésticos","11.54"
"2955","Descuento en productos de hogar","36.04"
"2956","Promoción de regreso a clases","39.63"
"2957","Promoción exclusiva para tarjetas OH","39.20"
"2958","Oferta especial en tecnología","5.49"
"2959","Descuento en productos de belleza y cuidado personal","15.69"
"2960","Oferta relámpago en bebidas y licores","17.06"
"2961","Descuento en productos de hogar","8.71"
"2962","Promoción de verano","10.58"
"2963","Promoción de regreso a clases","5.67"
"2964","Oferta relámpago en bebidas y licores","28.09"
"2965","2x1 en productos seleccionados","29.46"
"2966","Descuento en electrodomésticos","39.67"
"2967","Descuento en electrodomésticos","22.59"
"2968","Promoción de verano","7.64"
"2969","Promoción exclusiva para tarjetas OH","27.12"
"2970","Descuento en electrodomésticos","49.87"
"2971","Promoción exclusiva para tarjetas OH","15.02"
"2972","Descuento en electrodomésticos","41.74"
"2973","2x1 en productos seleccionados","37.72"
"2974","Rebaja en productos de limpieza","48.58"
"2975","Descuento en productos de belleza y cuidado personal","25.17"
"2976","Oferta especial en tecnología","44.79"
"2977","Descuento en productos de hogar","20.36"
"2978","Descuento por primera compra","6.97"
"2979","Descuento por compra mayor a S/100","19.63"
"2980","Cashback en compras con tarjeta de crédito","46.08"
"2981","Descuento en electrodomésticos","12.01"
"2982","Promoción exclusiva para tarjetas OH","31.82"
"2983","Oferta relámpago en bebidas y licores","36.46"
"2984","Oferta relámpago en bebidas y licores","34.57"
"2985","Descuento en electrodomésticos","12.54"
"2986","Descuento en electrodomésticos","24.42"
"2987","Oferta relámpago en bebidas y licores","16.68"
"2988","Descuento por primera compra","15.40"
"2989","Promoción de regreso a clases","21.48"
"2990","Descuento exclusivo para clientes premium","29.90"
"2991","Cashback en compras con tarjeta de crédito","24.88"
"2992","Descuento en productos de hogar","30.87"
"2993","Promoción de regreso a clases","12.43"
"2994","Descuento por compra mayor a S/100","27.79"
"2995","Descuento en productos de hogar","21.62"
"2996","Descuento en electrodomésticos","24.22"
"2997","Descuento por primera compra","22.38"
"2998","Promoción de regreso a clases","29.61"
"2999","Rebaja en productos de limpieza","44.12"
"3000","Descuento por primera compra","34.49"
"3001","Promoción de verano","11.11"
"3002","Oferta especial en tecnología","48.80"
"3003","Descuento exclusivo para clientes premium","19.40"
"3004","2x1 en productos seleccionados","13.26"
"3005","Cashback en compras con tarjeta de crédito","26.55"
"3006","Promoción exclusiva para tarjetas OH","47.21"
"3007","Descuento por primera compra","23.49"
"3008","Cashback en compras con tarjeta de crédito","12.91"
"3009","Oferta especial en tecnología","30.10"
"3010","Descuento por primera compra","37.84"
"3011","Promoción exclusiva para tarjetas OH","7.24"
"3012","Rebaja en productos de limpieza","32.08"
"3013","Promoción de verano","39.14"
"3014","Promoción de regreso a clases","12.91"
"3015","Descuento en productos de hogar","11.68"
"3016","Promoción de regreso a clases","5.14"
"3017","Descuento exclusivo para clientes premium","30.39"
"3018","Descuento en electrodomésticos","9.26"
"3019","Rebaja en productos de limpieza","47.41"
"3020","Promoción de regreso a clases","37.03"
"3021","2x1 en productos seleccionados","12.76"
"3022","2x1 en productos seleccionados","44.36"
"3023","Descuento en alimentos congelados","41.13"
"3024","Promoción de verano","8.40"
"3025","Oferta relámpago en bebidas y licores","46.08"
"3026","Descuento en productos de belleza y cuidado personal","37.57"
"3027","Rebaja en productos de limpieza","12.73"
"3028","Descuento en productos de belleza y cuidado personal","14.24"
"3029","Cashback en compras con tarjeta de crédito","45.73"
"3030","Descuento en electrodomésticos","35.77"
"3031","Promoción de verano","17.19"
"3032","Oferta especial en tecnología","46.31"
"3033","Oferta relámpago en bebidas y licores","45.70"
"3034","Descuento en alimentos congelados","33.54"
"3035","Descuento en electrodomésticos","19.05"
"3036","Descuento en electrodomésticos","42.33"
"3037","Oferta relámpago en bebidas y licores","28.99"
"3038","Promoción de verano","17.67"
"3039","Descuento en alimentos congelados","31.25"
"3040","Oferta relámpago en bebidas y licores","49.67"
"3041","Descuento en electrodomésticos","10.64"
"3042","Promoción de verano","21.00"
"3043","Descuento en electrodomésticos","13.61"
"3044","Oferta relámpago en bebidas y licores","28.83"
"3045","Rebaja en productos de limpieza","12.41"
"3046","Descuento por compra mayor a S/100","41.34"
"3047","Descuento en electrodomésticos","31.35"
"3048","Descuento exclusivo para clientes premium","43.81"
"3049","Rebaja en productos de limpieza","40.45"
"3050","Descuento en electrodomésticos","11.17"
"3051","Promoción exclusiva para tarjetas OH","37.81"
"3052","Descuento en electrodomésticos","18.31"
"3053","Oferta especial en tecnología","18.44"
"3054","Cashback en compras con tarjeta de crédito","33.02"
"3055","Descuento en productos de belleza y cuidado personal","29.63"
"3056","Descuento por primera compra","20.86"
"3057","Descuento exclusivo para clientes premium","36.06"
"3058","Descuento en alimentos congelados","36.53"
"3059","Descuento en productos de hogar","9.73"
"3060","Promoción de regreso a clases","46.63"
"3061","Promoción de verano","44.37"
"3062","Descuento por compra mayor a S/100","39.51"
"3063","Descuento en productos de hogar","18.68"
"3064","Descuento por primera compra","49.06"
"3065","Promoción de verano","34.51"
"3066","Descuento en electrodomésticos","19.83"
"3067","Descuento en electrodomésticos","25.45"
"3068","Descuento exclusivo para clientes premium","35.02"
"3069","Promoción de regreso a clases","33.69"
"3070","Descuento por compra mayor a S/100","12.88"
"3071","Descuento en productos de belleza y cuidado personal","48.10"
"3072","Promoción de regreso a clases","27.92"
"3073","Descuento por primera compra","37.22"
"3074","Oferta especial en tecnología","38.79"
"3075","Descuento en productos de hogar","10.33"
