"id_pago","metodo","monto","fecha_pago"
"1954","Tarjeta de Crédito","361.18","2024-07-06"
"1955","Transferencia Bancaria","490.35","2024-04-09"
"1956","Tarjeta de Crédito","23.12","2024-11-24"
"1957","Transferencia Bancaria","54.75","2025-01-10"
"1958","Transferencia Bancaria","173.31","2024-12-20"
"1959","Transferencia Bancaria","252.39","2024-12-30"
"1960","Transferencia Bancaria","439.30","2024-11-15"
"1961","Transferencia Bancaria","351.55","2024-03-28"
"1962","Transferencia Bancaria","140.73","2025-01-29"
"1963","Tarjeta de Crédito","48.30","2025-01-17"
"1964","Tarjeta de Débito","93.43","2024-04-19"
"1965","Tarjeta de Crédito","197.25","2025-01-20"
"1966","Efectivo","242.40","2024-11-24"
"1967","Transferencia Bancaria","37.67","2024-08-29"
"1968","Efectivo","155.21","2025-02-08"
"1969","Tarjeta de Crédito","172.88","2025-03-20"
"1970","Tarjeta de Débito","474.86","2024-08-01"
"1971","Transferencia Bancaria","155.24","2024-05-15"
"1972","Tarjeta de Crédito","27.83","2024-09-04"
"1973","Transferencia Bancaria","401.64","2024-09-17"
"1974","Efectivo","112.36","2024-11-26"
"1975","Transferencia Bancaria","455.01","2024-09-11"
"1976","Tarjeta de Crédito","144.98","2024-04-16"
"1977","Efectivo","117.33","2024-09-07"
"1978","Tarjeta de Débito","120.99","2024-12-01"
"1979","Tarjeta de Débito","243.93","2024-04-18"
"1980","Efectivo","330.66","2024-03-24"
"1981","Transferencia Bancaria","224.77","2025-01-31"
"1982","Tarjeta de Débito","269.18","2024-04-11"
"1983","Tarjeta de Crédito","472.64","2024-11-16"
"1984","Transferencia Bancaria","139.26","2024-05-31"
"1985","Efectivo","343.05","2024-06-01"
"1986","Transferencia Bancaria","280.88","2024-07-31"
"1987","Transferencia Bancaria","477.42","2024-08-09"
"1988","Tarjeta de Crédito","380.17","2024-09-30"
"1989","Tarjeta de Crédito","22.75","2024-06-06"
"1990","Tarjeta de Débito","276.68","2024-07-11"
"1991","Tarjeta de Débito","383.77","2024-06-03"
"1992","Transferencia Bancaria","285.53","2024-07-22"
"1993","Transferencia Bancaria","258.36","2024-06-06"
"1994","Efectivo","307.36","2024-12-12"
"1995","Transferencia Bancaria","204.49","2024-10-11"
"1996","Tarjeta de Débito","368.12","2024-03-26"
"1997","Efectivo","446.85","2025-03-17"
"1998","Tarjeta de Crédito","27.13","2024-06-15"
"1999","Transferencia Bancaria","135.75","2024-05-19"
"2000","Tarjeta de Crédito","48.43","2025-03-10"
"2001","Tarjeta de Débito","114.63","2024-09-26"
"2002","Tarjeta de Crédito","462.23","2024-05-03"
"2003","Tarjeta de Crédito","218.19","2024-08-16"
"2004","Transferencia Bancaria","475.84","2024-07-13"
"2005","Transferencia Bancaria","43.97","2024-04-25"
"2006","Tarjeta de Crédito","181.84","2024-11-09"
"2007","Transferencia Bancaria","195.48","2025-02-08"
"2008","Transferencia Bancaria","479.55","2024-06-22"
"2009","Tarjeta de Crédito","228.85","2024-05-03"
"2010","Efectivo","272.61","2024-11-16"
"2011","Tarjeta de Crédito","132.23","2024-10-03"
"2012","Tarjeta de Crédito","137.06","2024-12-10"
"2013","Transferencia Bancaria","42.73","2024-08-12"
"2014","Tarjeta de Débito","237.51","2024-06-07"
"2015","Tarjeta de Crédito","171.79","2024-10-23"
"2016","Tarjeta de Crédito","243.69","2024-04-02"
"2017","Tarjeta de Débito","302.15","2024-09-11"
"2018","Tarjeta de Débito","38.31","2024-07-18"
"2019","Tarjeta de Crédito","22.68","2024-03-25"
"2020","Tarjeta de Crédito","184.16","2024-09-06"
"2021","Tarjeta de Crédito","134.53","2024-08-08"
"2022","Tarjeta de Crédito","441.77","2024-08-14"
"2023","Transferencia Bancaria","64.38","2024-06-13"
"2024","Tarjeta de Crédito","311.83","2024-12-03"
"2025","Efectivo","333.80","2024-05-04"
"2026","Transferencia Bancaria","403.18","2025-01-19"
"2027","Transferencia Bancaria","182.86","2024-07-20"
"2028","Transferencia Bancaria","422.32","2024-06-07"
"2029","Transferencia Bancaria","67.50","2024-12-02"
"2030","Tarjeta de Débito","143.66","2024-04-10"
"2031","Transferencia Bancaria","189.02","2024-03-30"
"2032","Tarjeta de Crédito","197.11","2024-11-08"
"2033","Tarjeta de Crédito","360.98","2024-07-28"
"2034","Efectivo","134.01","2024-12-06"
"2035","Transferencia Bancaria","47.59","2025-03-04"
"2036","Tarjeta de Débito","180.24","2025-01-24"
"2037","Tarjeta de Crédito","271.82","2024-09-06"
"2038","Transferencia Bancaria","245.58","2024-06-25"
"2039","Transferencia Bancaria","424.51","2024-08-01"
"2040","Transferencia Bancaria","496.35","2024-06-03"
"2041","Tarjeta de Crédito","467.41","2024-08-02"
"2042","Transferencia Bancaria","80.21","2024-10-24"
"2043","Transferencia Bancaria","259.21","2024-07-04"
"2044","Tarjeta de Débito","163.05","2025-01-06"
"2045","Transferencia Bancaria","414.14","2024-11-28"
"2046","Transferencia Bancaria","286.95","2024-07-21"
"2047","Efectivo","216.23","2024-09-28"
"2048","Transferencia Bancaria","214.44","2024-07-21"
"2049","Transferencia Bancaria","197.00","2024-12-12"
"2050","Efectivo","257.08","2025-03-13"
"2051","Transferencia Bancaria","41.24","2024-12-18"
"2052","Transferencia Bancaria","116.00","2025-02-01"
"2053","Tarjeta de Débito","296.16","2024-08-28"
"2054","Tarjeta de Crédito","190.51","2024-09-08"
"2055","Efectivo","45.50","2024-08-19"
"2056","Tarjeta de Crédito","313.12","2025-02-24"
"2057","Transferencia Bancaria","16.46","2024-05-06"
"2058","Transferencia Bancaria","203.27","2024-12-09"
"2059","Efectivo","339.43","2024-09-03"
"2060","Tarjeta de Crédito","274.84","2025-03-20"
"2061","Transferencia Bancaria","255.25","2024-12-13"
"2062","Tarjeta de Débito","184.71","2024-12-17"
"2063","Transferencia Bancaria","486.95","2024-08-30"
"2064","Efectivo","43.04","2024-11-22"
"2065","Tarjeta de Débito","66.53","2024-09-11"
"2066","Transferencia Bancaria","176.78","2024-11-11"
"2067","Efectivo","106.03","2024-06-28"
"2068","Tarjeta de Débito","412.17","2025-02-03"
"2069","Tarjeta de Crédito","91.62","2024-05-13"
"2070","Tarjeta de Crédito","381.14","2024-10-11"
"2071","Efectivo","461.29","2024-09-28"
"2072","Transferencia Bancaria","372.73","2025-02-20"
"2073","Transferencia Bancaria","280.01","2025-01-06"
"2074","Transferencia Bancaria","83.55","2024-12-26"
"2075","Transferencia Bancaria","197.86","2024-07-22"
"2076","Tarjeta de Crédito","476.53","2025-02-16"
"2077","Tarjeta de Crédito","160.43","2024-06-27"
"2078","Tarjeta de Crédito","487.07","2025-03-21"
"2079","Transferencia Bancaria","498.75","2024-12-29"
"2080","Efectivo","212.97","2024-04-20"
"2081","Tarjeta de Débito","337.71","2024-09-06"
"2082","Transferencia Bancaria","281.46","2024-11-06"
"2083","Transferencia Bancaria","440.03","2024-11-29"
"2084","Transferencia Bancaria","413.79","2024-07-07"
"2085","Transferencia Bancaria","28.20","2024-04-18"
"2086","Tarjeta de Crédito","322.47","2024-09-15"
"2087","Transferencia Bancaria","352.20","2024-10-08"
"2088","Transferencia Bancaria","465.74","2024-12-22"
"2089","Transferencia Bancaria","387.12","2024-04-10"
"2090","Tarjeta de Crédito","301.29","2024-08-03"
"2091","Transferencia Bancaria","438.51","2025-02-03"
"2092","Transferencia Bancaria","234.79","2024-10-03"
"2093","Efectivo","86.56","2024-05-14"
"2094","Transferencia Bancaria","236.75","2024-10-13"
"2095","Transferencia Bancaria","232.70","2024-09-24"
"2096","Tarjeta de Débito","294.97","2025-03-05"
"2097","Transferencia Bancaria","24.39","2024-12-04"
"2098","Transferencia Bancaria","262.47","2024-08-10"
"2099","Tarjeta de Débito","467.73","2024-07-01"
"2100","Tarjeta de Débito","393.30","2024-04-28"
"2101","Transferencia Bancaria","396.71","2024-10-23"
"2102","Tarjeta de Débito","347.52","2024-12-20"
"2103","Transferencia Bancaria","253.02","2024-09-30"
"2104","Transferencia Bancaria","338.28","2024-09-28"
"2105","Tarjeta de Crédito","93.04","2024-08-29"
"2106","Transferencia Bancaria","67.30","2024-05-08"
"2107","Transferencia Bancaria","117.34","2024-08-15"
"2108","Transferencia Bancaria","64.61","2024-12-20"
"2109","Tarjeta de Crédito","25.37","2024-09-14"
"2110","Tarjeta de Débito","329.79","2025-01-26"
"2111","Tarjeta de Débito","75.13","2025-02-16"
"2112","Transferencia Bancaria","292.03","2024-10-28"
"2113","Tarjeta de Débito","72.16","2024-11-13"
"2114","Transferencia Bancaria","155.91","2024-12-31"
"2115","Tarjeta de Crédito","321.01","2025-02-03"
"2116","Transferencia Bancaria","315.79","2025-02-10"
"2117","Transferencia Bancaria","104.44","2024-04-15"
"2118","Tarjeta de Crédito","365.05","2024-10-01"
"2119","Tarjeta de Débito","143.71","2025-03-15"
"2120","Tarjeta de Débito","114.25","2025-03-07"
"2121","Tarjeta de Débito","37.61","2024-08-29"
"2122","Transferencia Bancaria","299.54","2025-01-20"
"2123","Tarjeta de Débito","395.35","2024-03-29"
"2124","Tarjeta de Débito","362.80","2025-03-02"
"2125","Tarjeta de Débito","499.26","2024-05-22"
"2126","Transferencia Bancaria","293.25","2024-12-11"
"2127","Efectivo","67.83","2025-02-28"
"2128","Tarjeta de Débito","482.49","2025-02-01"
"2129","Efectivo","285.62","2024-06-03"
"2130","Transferencia Bancaria","92.75","2025-01-19"
"2131","Tarjeta de Crédito","163.91","2024-12-23"
"2132","Tarjeta de Débito","144.21","2024-07-28"
"2133","Tarjeta de Débito","429.69","2024-12-30"
"2134","Transferencia Bancaria","164.35","2024-09-04"
"2135","Efectivo","112.78","2024-06-06"
"2136","Tarjeta de Crédito","427.91","2025-01-02"
"2137","Tarjeta de Débito","280.38","2024-03-28"
"2138","Tarjeta de Crédito","498.68","2024-07-15"
"2139","Transferencia Bancaria","329.13","2024-08-20"
"2140","Transferencia Bancaria","180.90","2024-12-03"
"2141","Tarjeta de Débito","332.56","2024-10-28"
"2142","Transferencia Bancaria","51.41","2024-03-28"
"2143","Tarjeta de Crédito","491.54","2024-09-21"
"2144","Tarjeta de Débito","48.83","2025-02-28"
"2145","Transferencia Bancaria","180.93","2024-08-27"
"2146","Transferencia Bancaria","100.90","2024-08-20"
"2147","Transferencia Bancaria","36.33","2024-04-13"
"2148","Tarjeta de Débito","313.86","2024-08-13"
"2149","Tarjeta de Crédito","479.93","2024-11-28"
"2150","Tarjeta de Débito","356.62","2024-06-25"
"2151","Transferencia Bancaria","263.78","2025-02-15"
"2152","Transferencia Bancaria","457.77","2024-12-28"
"2153","Efectivo","246.70","2024-10-21"
"2154","Efectivo","177.15","2024-08-20"
"2155","Transferencia Bancaria","395.27","2025-01-25"
"2156","Transferencia Bancaria","427.35","2025-03-06"
"2157","Tarjeta de Débito","179.71","2024-05-09"
"2158","Tarjeta de Débito","481.98","2025-01-06"
"2159","Tarjeta de Crédito","363.02","2024-05-23"
"2160","Efectivo","163.98","2024-12-18"
"2161","Efectivo","173.12","2025-01-24"
"2162","Transferencia Bancaria","48.58","2024-04-06"
"2163","Transferencia Bancaria","160.95","2024-09-23"
"2164","Transferencia Bancaria","65.16","2024-04-15"
"2165","Tarjeta de Crédito","484.93","2025-01-14"
"2166","Transferencia Bancaria","294.09","2025-02-25"
"2167","Efectivo","155.29","2024-03-26"
"2168","Tarjeta de Débito","30.49","2024-08-24"
"2169","Tarjeta de Crédito","206.75","2024-06-08"
"2170","Efectivo","362.82","2024-06-28"
"2171","Efectivo","45.69","2024-06-20"
"2172","Tarjeta de Débito","193.93","2024-05-04"
"2173","Tarjeta de Crédito","350.70","2024-07-04"
"2174","Transferencia Bancaria","414.02","2024-04-28"
"2175","Transferencia Bancaria","39.02","2024-08-23"
"2176","Transferencia Bancaria","447.97","2024-06-27"
"2177","Efectivo","320.78","2025-03-07"
"2178","Tarjeta de Débito","216.87","2024-12-31"
"2179","Tarjeta de Crédito","102.38","2024-09-28"
"2180","Tarjeta de Débito","342.01","2025-03-16"
"2181","Tarjeta de Crédito","243.84","2024-09-21"
"2182","Tarjeta de Débito","366.97","2024-06-29"
"2183","Tarjeta de Débito","469.74","2024-10-12"
"2184","Transferencia Bancaria","201.28","2024-12-27"
"2185","Tarjeta de Crédito","163.07","2024-10-03"
"2186","Tarjeta de Débito","363.88","2024-12-17"
"2187","Efectivo","270.35","2024-06-14"
"2188","Efectivo","369.69","2025-03-06"
"2189","Transferencia Bancaria","494.08","2025-02-16"
"2190","Transferencia Bancaria","132.72","2024-12-14"
"2191","Tarjeta de Crédito","149.80","2024-05-24"
"2192","Tarjeta de Débito","48.23","2024-07-04"
"2193","Tarjeta de Débito","159.19","2024-12-27"
"2194","Transferencia Bancaria","447.30","2024-07-30"
"2195","Tarjeta de Crédito","422.20","2024-05-09"
"2196","Tarjeta de Crédito","202.51","2024-09-18"
"2197","Efectivo","483.35","2024-04-11"
"2198","Transferencia Bancaria","328.74","2024-05-16"
"2199","Efectivo","321.62","2024-06-14"
"2200","Transferencia Bancaria","172.15","2024-09-18"
"2201","Efectivo","25.80","2025-01-23"
"2202","Transferencia Bancaria","308.48","2024-06-20"
"2203","Tarjeta de Crédito","342.18","2025-01-23"
"2204","Efectivo","348.48","2024-09-16"
"2205","Tarjeta de Crédito","343.73","2024-10-10"
"2206","Transferencia Bancaria","359.66","2024-12-25"
"2207","Transferencia Bancaria","107.51","2024-09-22"
"2208","Transferencia Bancaria","340.74","2024-05-14"
"2209","Tarjeta de Débito","295.07","2024-11-13"
"2210","Transferencia Bancaria","64.27","2024-06-06"
"2211","Tarjeta de Crédito","467.94","2024-06-26"
"2212","Transferencia Bancaria","316.04","2024-11-19"
"2213","Tarjeta de Débito","311.99","2024-08-26"
"2214","Transferencia Bancaria","451.73","2024-04-13"
"2215","Tarjeta de Crédito","406.40","2024-07-11"
"2216","Transferencia Bancaria","463.97","2024-11-25"
"2217","Transferencia Bancaria","454.68","2024-10-14"
"2218","Transferencia Bancaria","218.54","2024-10-24"
"2219","Transferencia Bancaria","208.58","2025-03-06"
"2220","Tarjeta de Débito","10.90","2024-10-18"
"2221","Tarjeta de Crédito","388.53","2025-02-20"
"2222","Efectivo","22.20","2024-05-06"
"2223","Transferencia Bancaria","131.06","2025-03-20"
"2224","Tarjeta de Crédito","389.98","2024-09-14"
"2225","Efectivo","492.10","2025-01-05"
"2226","Transferencia Bancaria","202.49","2024-05-14"
"2227","Transferencia Bancaria","376.98","2024-11-05"
"2228","Transferencia Bancaria","67.02","2024-10-24"
"2229","Tarjeta de Crédito","17.06","2024-04-01"
"2230","Transferencia Bancaria","349.97","2024-12-12"
"2231","Tarjeta de Crédito","485.42","2024-06-29"
"2232","Transferencia Bancaria","355.50","2024-12-15"
"2233","Tarjeta de Crédito","472.90","2024-07-19"
"2234","Transferencia Bancaria","479.69","2024-10-05"
"2235","Tarjeta de Crédito","490.79","2024-04-21"
"2236","Efectivo","274.32","2024-05-30"
"2237","Transferencia Bancaria","231.47","2024-10-08"
"2238","Transferencia Bancaria","58.48","2024-06-11"
"2239","Transferencia Bancaria","482.87","2024-08-24"
"2240","Transferencia Bancaria","13.59","2024-10-06"
"2241","Transferencia Bancaria","55.71","2024-12-02"
"2242","Tarjeta de Crédito","339.97","2024-09-27"
"2243","Tarjeta de Crédito","251.69","2025-02-03"
"2244","Efectivo","171.74","2024-10-01"
"2245","Tarjeta de Crédito","378.18","2024-05-13"
"2246","Efectivo","43.83","2025-03-09"
"2247","Transferencia Bancaria","250.46","2024-05-20"
"2248","Transferencia Bancaria","256.05","2024-06-20"
"2249","Transferencia Bancaria","208.82","2024-11-19"
"2250","Tarjeta de Crédito","417.38","2024-03-29"
"2251","Efectivo","22.29","2024-12-27"
"2252","Efectivo","204.29","2024-04-22"
"2253","Transferencia Bancaria","468.94","2024-06-02"
"2254","Tarjeta de Crédito","421.82","2025-01-15"
"2255","Transferencia Bancaria","363.69","2024-06-06"
"2256","Transferencia Bancaria","479.43","2024-07-09"
"2257","Transferencia Bancaria","352.82","2024-09-11"
"2258","Transferencia Bancaria","233.21","2025-03-08"
"2259","Tarjeta de Débito","344.85","2025-03-23"
"2260","Transferencia Bancaria","437.54","2024-08-03"
"2261","Transferencia Bancaria","82.52","2024-04-29"
"2262","Transferencia Bancaria","36.68","2024-11-08"
"2263","Transferencia Bancaria","173.82","2024-05-21"
"2264","Transferencia Bancaria","158.25","2024-04-15"
"2265","Transferencia Bancaria","396.82","2024-04-19"
"2266","Efectivo","449.72","2025-03-08"
"2267","Transferencia Bancaria","313.18","2024-10-03"
"2268","Transferencia Bancaria","78.51","2024-07-29"
"2269","Transferencia Bancaria","137.60","2024-10-12"
"2270","Transferencia Bancaria","162.57","2024-08-11"
"2271","Tarjeta de Crédito","61.96","2025-01-31"
"2272","Efectivo","177.80","2024-10-13"
"2273","Transferencia Bancaria","140.85","2024-03-25"
"2274","Tarjeta de Débito","410.79","2024-04-03"
"2275","Efectivo","490.23","2024-10-05"
"2276","Tarjeta de Crédito","337.45","2024-05-19"
"2277","Transferencia Bancaria","254.91","2024-10-01"
"2278","Transferencia Bancaria","25.01","2024-06-12"
"2279","Tarjeta de Crédito","174.72","2025-01-17"
"2280","Efectivo","478.85","2024-05-26"
"2281","Tarjeta de Crédito","187.66","2024-11-05"
"2282","Transferencia Bancaria","190.45","2024-12-18"
"2283","Tarjeta de Crédito","205.70","2025-01-13"
"2284","Tarjeta de Débito","362.42","2025-03-05"
"2285","Transferencia Bancaria","434.48","2025-02-26"
"2286","Transferencia Bancaria","378.76","2024-05-03"
"2287","Tarjeta de Crédito","321.93","2024-08-14"
"2288","Transferencia Bancaria","423.00","2024-04-10"
"2289","Tarjeta de Crédito","224.90","2024-05-08"
"2290","Tarjeta de Crédito","385.46","2025-02-04"
"2291","Tarjeta de Crédito","304.63","2024-03-31"
"2292","Tarjeta de Crédito","362.08","2024-10-10"
"2293","Transferencia Bancaria","360.52","2024-04-17"
"2294","Transferencia Bancaria","278.30","2025-01-08"
"2295","Tarjeta de Crédito","42.96","2024-04-06"
"2296","Transferencia Bancaria","177.91","2025-01-20"
"2297","Transferencia Bancaria","370.54","2024-07-13"
"2298","Tarjeta de Crédito","344.33","2024-10-20"
"2299","Transferencia Bancaria","439.45","2024-05-20"
"2300","Tarjeta de Débito","242.52","2024-04-28"
"2301","Efectivo","143.51","2024-09-26"
"2302","Transferencia Bancaria","460.10","2024-11-03"
"2303","Tarjeta de Crédito","408.00","2024-09-02"
"2304","Tarjeta de Crédito","112.65","2025-02-14"
"2305","Efectivo","404.47","2025-01-05"
"2306","Tarjeta de Crédito","365.92","2024-10-27"
"2307","Tarjeta de Débito","220.83","2024-06-25"
"2308","Tarjeta de Crédito","456.84","2024-03-31"
"2309","Tarjeta de Crédito","438.09","2024-10-12"
"2310","Tarjeta de Débito","210.57","2024-04-26"
"2311","Tarjeta de Crédito","173.42","2024-06-18"
"2312","Transferencia Bancaria","366.04","2024-04-16"
"2313","Tarjeta de Crédito","335.79","2024-10-04"
"2314","Transferencia Bancaria","345.77","2024-06-23"
"2315","Tarjeta de Débito","15.06","2024-06-10"
"2316","Efectivo","133.60","2024-11-03"
"2317","Transferencia Bancaria","65.66","2024-07-19"
"2318","Transferencia Bancaria","195.51","2024-05-23"
"2319","Tarjeta de Débito","235.02","2025-01-01"
"2320","Tarjeta de Débito","115.64","2024-08-18"
