"id_producto","nombre","id_categoria","marca","precio","stock","id_proveedor","fechaIngreso","tamano","SKU"
"4051","Tablet Samsung Galaxy Tab A8","6","Samsung","924.67","23","945","2025-01-06","unidad","dcc64f9f"
"4052","Muñeca Barbie Fashionista","9","Mattel","69.51","52","255","2024-07-23","unidad","449a8d79"
"4053","Pelota de fútbol Adidas","4","Adidas","77.41","38","997","2025-03-01","unidad","baa44c7d"
"4054","Celular Samsung Galaxy A14","1","Samsung","841.11","58","139","2024-06-07","unidad","1da8280f"
"4055","Muñeca Barbie Fashionista","9","Mattel","79.34","95","404","2025-02-04","unidad","645bb443"
"4056","Impresora Multifuncional HP","6","HP","396.40","34","540","2025-02-24","unidad","a8576bf4"
"4057","Muñeca Barbie Fashionista","9","Mattel","76.62","84","925","2024-05-11","unidad","de1ff285"
"4058","Limpia parabrisas 500ml","10","3M","12.05","35","572","2025-04-01","mililitro","4d90c078"
"4059","Zapatillas Urbanas Hombre","3","Skechers","273.65","18","656","2024-11-29","par","7a19cd5d"
"4060","Perfume Adidas Mujer","8","Adidas","76.80","64","356","2025-01-27","unidad","159bae8c"
"4061","Carro Hot Wheels","9","Mattel","19.04","3","754","2024-12-12","unidad","058bca37"
"4062","Aceite Primor 1L","2","Primor","8.86","60","180","2024-05-10","litro","20e156bb"
"4063","Shampoo Sedal 650ml","8","Sedal","12.10","7","911","2024-06-07","mililitro","eef200aa"
"4064","Crema Corporal Nivea 400ml","8","Nivea","20.90","99","589","2024-10-02","mililitro","fa75f3be"
"4065","Alcohol 70% 1L","7","Zegel","11.72","94","35","2024-12-28","litro","6f567ab0"
"4066","Alcohol 70% 1L","7","Zegel","8.27","37","345","2024-08-10","litro","dc5311cb"
"4067","Limpia parabrisas 500ml","10","3M","10.95","92","965","2024-08-08","mililitro","1148b09a"
"4068","Audífonos JBL inalámbricos","6","JBL","197.33","36","177","2024-12-27","unidad","bbbabcfd"
"4069","Aceite Primor 1L","2","Primor","8.89","58","730","2024-12-12","litro","efcf285d"
"4070","Guantes de Box Everlast","4","Everlast","58.03","28","463","2024-10-28","par","a6dc0924"
"4071","Guantes de Box Everlast","4","Everlast","66.07","49","340","2024-10-18","par","7d6f2d09"
"4072","Limpia parabrisas 500ml","10","3M","19.67","13","555","2024-05-20","mililitro","4489d915"
"4073","Silla ergonómica Home Collection","5","Home Collection","254.61","69","615","2024-05-15","unidad","0a208410"
"4074","Guantes de Box Everlast","4","Everlast","87.12","81","926","2024-07-23","par","c69da3de"
"4075","Tablet Samsung Galaxy Tab A8","6","Samsung","974.06","56","28","2024-07-27","unidad","8a191829"
"4076","Muñeca Barbie Fashionista","9","Mattel","84.12","13","327","2025-01-15","unidad","8faddc01"
"4077","Paracetamol 500mg x10","7","Genfar","4.17","7","798","2024-05-17","blister","17bc189b"
"4078","Audífonos JBL inalámbricos","6","JBL","238.00","62","992","2024-09-29","unidad","07267183"
"4079","Televisor LG 55'' UHD","1","LG","2025.98","90","369","2025-02-03","unidad","0cc3f46d"
"4080","Refrigeradora Samsung 300L","5","Samsung","1448.25","8","201","2025-02-20","unidad","87508d4d"
"4081","Arroz Costeño 5kg","2","Costeño","28.93","82","60","2025-01-12","kg","f0437e2e"
"4082","Televisor LG 55'' UHD","1","LG","1961.32","63","830","2025-01-14","unidad","faf0d8e1"
"4083","Celular Samsung Galaxy A14","1","Samsung","837.24","15","939","2024-05-09","unidad","2a4f5c1e"
"4084","Set de bloques Lego Classic","9","Lego","127.38","70","683","2024-11-21","unidad","b39112a9"
"4085","Zapatillas Urbanas Hombre","3","Skechers","206.68","6","964","2024-06-17","par","875e3cee"
"4086","Alcohol 70% 1L","7","Zegel","8.77","67","745","2024-11-25","litro","40202686"
"4087","Alcohol 70% 1L","7","Zegel","10.19","43","527","2024-06-24","litro","2da21f14"
"4088","Pelota de fútbol Adidas","4","Adidas","86.75","9","715","2024-06-25","unidad","3fd95245"
"4089","Muñeca Barbie Fashionista","9","Mattel","62.11","81","75","2024-08-16","unidad","a8afd756"
"4090","Celular Samsung Galaxy A14","1","Samsung","867.94","31","136","2024-10-26","unidad","493f465e"
"4091","Pelota de fútbol Adidas","4","Adidas","80.41","71","535","2024-11-18","unidad","8837400e"
"4092","Cocina Mabe 4 hornillas","5","Mabe","911.24","73","485","2024-05-21","unidad","6e3b2709"
"4093","Vitamina C 1000mg x20","7","La Santé","15.79","19","645","2024-05-10","blister","1c133775"
"4094","Carro Hot Wheels","9","Mattel","23.89","81","897","2024-09-29","unidad","5137ca3a"
"4095","Filtro de aire Toyota","10","Toyota","63.02","85","874","2024-08-01","unidad","857953b8"
"4096","Bicicleta Montaña Aro 29","4","Aro","1092.56","45","283","2024-08-28","unidad","d1695f6e"
"4097","Crema Corporal Nivea 400ml","8","Nivea","22.32","22","596","2024-11-04","mililitro","f080b347"
"4098","Crema Corporal Nivea 400ml","8","Nivea","19.50","69","726","2024-08-25","mililitro","63ab2fb0"
"4099","Casaca Hombre Pluma","3","Basement","198.52","25","497","2025-03-18","unidad","211e9736"
"4100","Celular Samsung Galaxy A14","1","Samsung","797.84","99","138","2024-10-30","unidad","8a2bcf0b"
"4101","Shampoo Sedal 650ml","8","Sedal","12.92","2","9","2025-03-15","mililitro","b93d81e2"
"4102","Zapatillas Urbanas Hombre","3","Skechers","232.00","2","940","2024-09-19","par","8f90b5af"
"4103","Shampoo Sedal 650ml","8","Sedal","15.71","67","716","2025-03-29","mililitro","5a690e02"
"4104","Perfume Adidas Mujer","8","Adidas","54.12","65","75","2024-04-24","unidad","adc00043"
"4105","Silla ergonómica Home Collection","5","Home Collection","198.36","76","709","2024-07-29","unidad","d6035b4a"
"4106","Pelota de fútbol Adidas","4","Adidas","62.56","71","708","2024-06-21","unidad","32fb8504"
"4107","Cocina Mabe 4 hornillas","5","Mabe","1168.34","4","397","2025-03-19","unidad","496bf49d"
"4108","Set de bloques Lego Classic","9","Lego","126.33","1","422","2025-03-12","unidad","f9f47f50"
"4109","Laptop Lenovo IdeaPad 3","1","Lenovo","1574.90","63","599","2024-08-10","unidad","43b900dc"
"4110","Silla ergonómica Home Collection","5","Home Collection","249.49","76","168","2024-06-17","unidad","6174a686"
"4111","Arroz Costeño 5kg","2","Costeño","27.06","22","576","2025-02-07","kg","3557f1ed"
"4112","Jean Mujer Skinny","3","Do Jeans","83.05","65","892","2024-05-14","unidad","aa6e4ced"
"4113","Aceite Primor 1L","2","Primor","8.92","30","818","2024-05-17","litro","b048a007"
"4114","Paracetamol 500mg x10","7","Genfar","3.73","78","684","2025-01-13","blister","f0b29798"
"4115","Arroz Costeño 5kg","2","Costeño","25.55","59","24","2024-07-28","kg","dd8f2b3e"
"4116","Silla ergonómica Home Collection","5","Home Collection","222.19","62","917","2024-06-02","unidad","2a2259b5"
"4117","Impresora Multifuncional HP","6","HP","377.20","99","457","2024-10-21","unidad","b0db79db"
"4118","Aceite de Motor Mobil 4L","10","Mobil","126.82","4","505","2024-07-01","litro","d5c891ea"
"4119","Paracetamol 500mg x10","7","Genfar","3.77","56","174","2024-05-18","blister","1b8cc045"
"4120","Leche Gloria UHT 1L","2","Gloria","5.92","60","547","2025-01-19","litro","805c52b9"
"4121","Paracetamol 500mg x10","7","Genfar","4.94","2","320","2024-11-02","blister","ec8f9660"
"4122","Aceite Primor 1L","2","Primor","7.03","74","686","2024-04-17","litro","ecb1e687"
"4123","Refrigeradora Samsung 300L","5","Samsung","2003.86","87","284","2024-11-29","unidad","260989fd"
"4124","Leche Gloria UHT 1L","2","Gloria","5.82","75","458","2025-02-06","litro","14120280"
"4125","Paracetamol 500mg x10","7","Genfar","2.80","45","116","2024-09-11","blister","3644f4de"
"4126","Aceite Primor 1L","2","Primor","7.14","89","360","2025-01-01","litro","0e1d6d74"
"4127","Filtro de aire Toyota","10","Toyota","66.34","14","148","2025-01-16","unidad","5579173f"
"4128","Jean Mujer Skinny","3","Do Jeans","104.70","88","812","2024-09-27","unidad","9972fd50"
"4129","Tablet Samsung Galaxy Tab A8","6","Samsung","943.91","3","188","2025-04-15","unidad","fd267b1c"
"4130","Shampoo Sedal 650ml","8","Sedal","14.50","60","656","2024-10-18","mililitro","92d4c080"
"4131","Aceite de Motor Mobil 4L","10","Mobil","117.58","30","525","2024-11-26","litro","5632322c"
"4132","Pelota de fútbol Adidas","4","Adidas","59.63","14","664","2024-05-20","unidad","e62aad4a"
"4133","Carro Hot Wheels","9","Mattel","18.34","62","706","2024-06-20","unidad","af89fd32"
"4134","Impresora Multifuncional HP","6","HP","372.95","94","556","2025-01-04","unidad","999ed5d1"
"4135","Silla ergonómica Home Collection","5","Home Collection","209.03","34","127","2025-01-04","unidad","227352cd"
"4136","Perfume Adidas Mujer","8","Adidas","66.89","78","65","2024-07-18","unidad","9810b520"
"4137","Guantes de Box Everlast","4","Everlast","53.92","82","749","2024-09-15","par","05ef6f00"
"4138","Guantes de Box Everlast","4","Everlast","80.30","94","497","2024-09-24","par","05f9876f"
"4139","Alcohol 70% 1L","7","Zegel","12.03","98","79","2024-11-03","litro","a3e70c26"
"4140","Cocina Mabe 4 hornillas","5","Mabe","1168.20","78","587","2024-11-21","unidad","ac4fefdb"
"4141","Zapatillas Urbanas Hombre","3","Skechers","240.98","59","881","2024-12-04","par","d5d030b6"
"4142","Refrigeradora Samsung 300L","5","Samsung","1477.66","63","252","2024-08-06","unidad","18cbd712"
"4143","Carro Hot Wheels","9","Mattel","24.65","29","937","2024-04-28","unidad","44a4839d"
"4144","Impresora Multifuncional HP","6","HP","344.42","94","869","2025-02-22","unidad","972e0126"
"4145","Refrigeradora Samsung 300L","5","Samsung","2453.83","69","125","2024-08-06","unidad","35a790e1"
"4146","Silla ergonómica Home Collection","5","Home Collection","221.74","99","143","2024-07-27","unidad","028cfd9b"
"4147","Alcohol 70% 1L","7","Zegel","11.82","99","66","2024-10-03","litro","c4663f40"
"4148","Shampoo Sedal 650ml","8","Sedal","17.27","86","755","2025-02-24","mililitro","87429f66"
"4149","Casaca Hombre Pluma","3","Basement","203.23","53","998","2025-02-05","unidad","d343511d"
"4150","Jean Mujer Skinny","3","Do Jeans","107.29","70","700","2024-10-12","unidad","b468c67f"
"4151","Aceite Primor 1L","2","Primor","7.54","90","300","2024-09-09","litro","0e35cf46"
"4152","Crema Corporal Nivea 400ml","8","Nivea","19.78","75","745","2024-11-25","mililitro","e57d6ea8"
"4153","Refrigeradora Samsung 300L","5","Samsung","1906.94","10","654","2025-02-03","unidad","614b9317"
"4154","Laptop Lenovo IdeaPad 3","1","Lenovo","1799.69","65","195","2024-04-17","unidad","1c6f09d6"
"4155","Celular Samsung Galaxy A14","1","Samsung","893.04","27","13","2024-11-07","unidad","04f0ecec"
"4156","Silla ergonómica Home Collection","5","Home Collection","244.90","78","466","2024-12-23","unidad","f8180b83"
"4157","Set de bloques Lego Classic","9","Lego","111.28","74","216","2024-11-27","unidad","cb3d78ab"
"4158","Alcohol 70% 1L","7","Zegel","11.27","2","346","2024-06-25","litro","58280097"
"4159","Set de bloques Lego Classic","9","Lego","130.49","75","488","2024-11-04","unidad","cc0738bd"
"4160","Silla ergonómica Home Collection","5","Home Collection","233.57","51","766","2024-07-13","unidad","b766288e"
"4161","Tablet Samsung Galaxy Tab A8","6","Samsung","973.34","24","208","2024-10-02","unidad","beb0b70d"
"4162","Guantes de Box Everlast","4","Everlast","73.07","29","491","2024-05-05","par","16746bca"
"4163","Casaca Hombre Pluma","3","Basement","185.66","82","978","2024-09-09","unidad","a508e116"
"4164","Tablet Samsung Galaxy Tab A8","6","Samsung","874.75","100","747","2025-03-07","unidad","56f1cb55"
"4165","Paracetamol 500mg x10","7","Genfar","3.03","26","86","2025-02-20","blister","1540ff98"
"4166","Celular Samsung Galaxy A14","1","Samsung","839.73","27","998","2024-11-17","unidad","ec5a1c99"
"4167","Zapatillas Urbanas Hombre","3","Skechers","225.28","23","664","2024-12-05","par","11f617b1"
"4168","Celular Samsung Galaxy A14","1","Samsung","843.92","70","788","2024-04-27","unidad","b86779c5"
"4169","Zapatillas Urbanas Hombre","3","Skechers","274.37","14","457","2024-12-07","par","ad03c023"
"4170","Shampoo Sedal 650ml","8","Sedal","16.07","60","374","2024-06-03","mililitro","297d8774"
"4171","Alcohol 70% 1L","7","Zegel","13.30","77","199","2024-10-20","litro","5064d7d6"
"4172","Crema Corporal Nivea 400ml","8","Nivea","23.22","42","625","2025-01-19","mililitro","1a076a24"
"4173","Jean Mujer Skinny","3","Do Jeans","82.59","5","551","2025-01-29","unidad","6778fac4"
"4174","Zapatillas Urbanas Hombre","3","Skechers","210.49","33","444","2025-01-03","par","c62bafdd"
"4175","Televisor LG 55'' UHD","1","LG","1975.24","56","787","2024-05-30","unidad","acb37b16"
"4176","Pelota de fútbol Adidas","4","Adidas","88.99","82","538","2024-12-19","unidad","c4fc9275"
"4177","Set de bloques Lego Classic","9","Lego","138.81","73","534","2025-02-13","unidad","0a0326c7"
"4178","Perfume Adidas Mujer","8","Adidas","55.19","77","976","2024-07-21","unidad","5e8dd6d5"
"4179","Cocina Mabe 4 hornillas","5","Mabe","991.33","66","996","2024-10-28","unidad","90370068"
"4180","Paracetamol 500mg x10","7","Genfar","4.58","62","611","2024-06-18","blister","caf15259"
"4181","Casaca Hombre Pluma","3","Basement","170.49","35","774","2025-03-16","unidad","d0246074"
"4182","Televisor LG 55'' UHD","1","LG","2147.84","11","315","2024-10-09","unidad","65167fea"
"4183","Set de bloques Lego Classic","9","Lego","193.67","72","67","2024-05-13","unidad","40a2cff6"
"4184","Impresora Multifuncional HP","6","HP","373.93","36","30","2024-07-09","unidad","050f4a88"
"4185","Aceite de Motor Mobil 4L","10","Mobil","127.16","75","216","2024-11-04","litro","4b4d8733"
"4186","Crema Corporal Nivea 400ml","8","Nivea","22.78","37","375","2024-06-19","mililitro","9ab1cff4"
"4187","Impresora Multifuncional HP","6","HP","307.78","17","589","2024-08-26","unidad","10032100"
"4188","Zapatillas Urbanas Hombre","3","Skechers","230.89","96","200","2025-03-15","par","c04ff866"
"4189","Aceite de Motor Mobil 4L","10","Mobil","127.70","15","473","2024-10-10","litro","bc4bd590"
"4190","Refrigeradora Samsung 300L","5","Samsung","1512.85","25","905","2024-07-07","unidad","d1777efd"
"4191","Aceite Primor 1L","2","Primor","7.63","6","944","2024-11-04","litro","73dd46f6"
"4192","Silla ergonómica Home Collection","5","Home Collection","229.15","40","370","2024-11-24","unidad","2bccc567"
"4193","Paracetamol 500mg x10","7","Genfar","4.09","87","30","2024-10-08","blister","bafacdfe"
"4194","Zapatillas Urbanas Hombre","3","Skechers","282.60","55","987","2024-09-16","par","db3a864a"
"4195","Perfume Adidas Mujer","8","Adidas","53.50","75","688","2024-09-07","unidad","93c05fff"
"4196","Crema Corporal Nivea 400ml","8","Nivea","18.64","24","953","2024-12-11","mililitro","d7a0fcfa"
"4197","Zapatillas Urbanas Hombre","3","Skechers","245.80","36","257","2025-03-25","par","d1307c80"
"4198","Zapatillas Urbanas Hombre","3","Skechers","223.64","45","767","2024-09-09","par","b2929879"
"4199","Audífonos JBL inalámbricos","6","JBL","224.78","63","560","2024-09-26","unidad","c6bfa854"
"4200","Zapatillas Urbanas Hombre","3","Skechers","246.30","78","249","2024-08-11","par","c5bd5193"
"4201","Zapatillas Urbanas Hombre","3","Skechers","251.05","58","534","2025-03-01","par","9b726961"
"4202","Pelota de fútbol Adidas","4","Adidas","65.11","27","740","2025-02-20","unidad","725dd726"
"4203","Pelota de fútbol Adidas","4","Adidas","77.45","30","52","2024-12-19","unidad","da07273a"
"4204","Bicicleta Montaña Aro 29","4","Aro","897.58","13","311","2024-07-24","unidad","7462577f"
"4205","Limpia parabrisas 500ml","10","3M","15.62","9","490","2024-07-23","mililitro","3fab04b2"
"4206","Perfume Adidas Mujer","8","Adidas","61.39","78","928","2024-08-07","unidad","449584a7"
"4207","Televisor LG 55'' UHD","1","LG","1800.82","100","670","2024-09-28","unidad","856c1d2b"
"4208","Casaca Hombre Pluma","3","Basement","141.56","35","23","2024-07-05","unidad","acce647a"
"4209","Casaca Hombre Pluma","3","Basement","198.17","55","584","2025-01-06","unidad","436aa5cc"
"4210","Carro Hot Wheels","9","Mattel","22.83","45","486","2024-06-27","unidad","275857db"
"4211","Aceite de Motor Mobil 4L","10","Mobil","114.46","57","204","2024-11-28","litro","9cbb6329"
"4212","Muñeca Barbie Fashionista","9","Mattel","66.36","92","330","2025-01-13","unidad","60ac2b1b"
"4213","Leche Gloria UHT 1L","2","Gloria","5.82","55","906","2025-01-25","litro","c9969fe7"
"4214","Shampoo Sedal 650ml","8","Sedal","12.91","7","887","2024-12-22","mililitro","23596b0d"
"4215","Refrigeradora Samsung 300L","5","Samsung","2253.40","17","338","2024-11-15","unidad","8b7b26a0"
"4216","Pelota de fútbol Adidas","4","Adidas","96.84","23","95","2024-05-01","unidad","c64a6eb3"
"4217","Aceite de Motor Mobil 4L","10","Mobil","104.09","11","214","2024-08-04","litro","a0d9c617"
"4218","Limpia parabrisas 500ml","10","3M","16.86","34","491","2024-05-08","mililitro","966a8f64"
"4219","Set de bloques Lego Classic","9","Lego","135.92","36","290","2025-02-15","unidad","1530e84b"
"4220","Aceite Primor 1L","2","Primor","9.67","64","801","2024-12-02","litro","212c7e85"
"4221","Cocina Mabe 4 hornillas","5","Mabe","1011.72","36","396","2024-05-29","unidad","3aa10ae2"
"4222","Zapatillas Urbanas Hombre","3","Skechers","251.78","85","906","2025-01-17","par","81742e3a"
"4223","Audífonos JBL inalámbricos","6","JBL","195.68","44","48","2024-05-06","unidad","f842c12f"
"4224","Muñeca Barbie Fashionista","9","Mattel","72.73","28","682","2024-10-17","unidad","53f7155b"
"4225","Aceite de Motor Mobil 4L","10","Mobil","97.12","29","811","2024-08-03","litro","8299467b"
"4226","Filtro de aire Toyota","10","Toyota","88.10","68","954","2024-10-04","unidad","a7faca2d"
"4227","Refrigeradora Samsung 300L","5","Samsung","1811.38","13","457","2025-01-10","unidad","3783d284"
"4228","Celular Samsung Galaxy A14","1","Samsung","856.51","2","37","2024-10-23","unidad","cc0b062b"
"4229","Carro Hot Wheels","9","Mattel","16.38","2","761","2024-10-31","unidad","3750412c"
"4230","Paracetamol 500mg x10","7","Genfar","4.71","59","255","2025-04-03","blister","9bd4b45e"
"4231","Shampoo Sedal 650ml","8","Sedal","12.68","70","983","2024-07-31","mililitro","30d0e5ce"
"4232","Perfume Adidas Mujer","8","Adidas","76.55","80","66","2025-03-29","unidad","c1ae41c1"
"4233","Vitamina C 1000mg x20","7","La Santé","15.51","13","138","2024-12-07","blister","8e69213f"
"4234","Muñeca Barbie Fashionista","9","Mattel","66.74","24","991","2024-07-27","unidad","2051665f"
"4235","Jean Mujer Skinny","3","Do Jeans","88.30","4","417","2024-08-15","unidad","bcf27d2c"
"4236","Refrigeradora Samsung 300L","5","Samsung","1638.37","13","262","2024-12-01","unidad","0845620c"
"4237","Audífonos JBL inalámbricos","6","JBL","181.49","59","816","2024-12-12","unidad","e64c936b"
